reviewer_id,rating,text_feature_0,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,text_feature_6,text_feature_7,text_feature_8,text_feature_9,split
38,3,-0.6610320619394265,-1.6423572839720273,-1.4775539127366193,-1.6487482571012801,-1.9805750453725124,-1.4563429549063467,-0.6058063989315896,-0.9147669424766162,-1.417044549044955,0.516679856134428,test
28,4,-2.3164783377922706,0.00029105124307876595,-0.44860411873022554,-1.2760260937091124,0.0586094818750858,-0.5255930762737868,0.9412286023012617,0.5622203784988345,1.6002858724613538,-0.7891627944266244,test
14,4,1.013149554445155,-1.5492597033177817,-0.49404143457793964,-0.8486519879366319,0.2190404776070483,0.19487086294119166,-1.284024528530332,0.27478723868205596,-0.7638940181462526,-1.2002022952540545,train
42,3,0.02706661506862089,-1.4379961841515698,0.97015432719972,-0.016772833230772048,0.0051023554129077595,-0.04831864987555874,1.6856980639027321,1.5577256660407688,1.389609070610135,-0.04619366704788981,test
7,4,-1.748800999391885,-0.6491555297858617,-0.31877566617476577,0.17943421699133022,-0.32199334580170413,-1.659670363091534,-1.1685915572421672,-1.2593126181508696,-0.09412303649612663,-0.06957863366198036,train
20,2,0.4878649044581552,0.09426887104963796,-2.2659664933913595,-1.9326266618975239,-0.346954614962357,-0.10868906315632261,1.0468986035302632,-0.12897183562768344,-1.182716314482362,0.45539782415465324,train
38,3,-0.9960793055270387,-1.380882398196831,-2.5934270206329058,-0.8936406045515635,-0.7500097016833356,-1.9749739167688458,-0.23446982445652076,-0.3240308140118129,-0.9299150302698203,-0.967104754720755,test
18,3,0.6625127781343632,0.08400540025114644,-0.9857804174782456,-0.48117325213003304,0.273324433406194,-2.315845892861945,-1.2150510173195137,0.39861269780908987,0.9253526356862274,0.7375237717381269,train
22,3,0.272955660385353,-0.4905937891909864,-1.649241061550117,-0.8169610364356623,-2.6136067024816123,0.6803184343483256,-1.4374504543367368,-1.1536834118856305,0.43828140077814914,-2.2349646089719717,train
10,4,-1.0768343484919205,0.38053961935864555,0.6329486906009896,0.04086748035935142,0.07348516259760315,1.380946229427956,0.7488867205941618,0.6137382100610567,0.8882147683272537,-0.18802199915510695,train
10,4,2.2857339396765313,-2.1949632427989725,1.5704892996522923,1.01467579427662,0.36085652708436505,0.19259723313562233,-0.04298502160359538,1.2160118634969197,0.07270380153362697,-0.6153164639895763,train
23,2,0.8810670239146876,1.5638503726528636,-1.9480849844857475,2.3361759693633255,-1.0576471589366356,-0.981214137922347,-1.265805580899607,-0.02006680894236903,-1.3006341463756281,-1.17917592525788,train
35,4,-1.0723129826979083,-0.2453072599199518,-0.14890933614678,0.8574343442957935,0.8343858380806219,0.6408483789833122,-0.6453801061800168,-2.224944713110879,-2.2470773334182854,0.6339669409955215,test
39,3,1.0983364941693234,-0.3621224399820932,-1.1861542288354883,-0.7925690007071382,0.4292763246614809,0.43114302231689033,1.2971132955889528,-0.19577243474554273,0.01054599396031089,1.3799033284283924,test
23,2,-2.1460107627946288,0.2965370855100319,-0.35514464003892987,0.6918439175467487,0.491690741454348,-0.7172255057966598,-0.5282507178859762,-2.322891286954676,0.7290756368548258,0.21885795865763638,train
2,2,1.3195058252615208,-0.47840656635073875,0.8353290674578338,-1.1489325757543312,-2.783796328049157,-0.17352047055795974,-0.6456882852432175,-1.129827955974912,0.8190988632964246,1.1292401433533654,train
21,3,-0.5744934110525646,-0.8624337600365908,-0.6172063165159031,-1.3328409343197531,-0.11731874199002301,-2.2192866765798644,-1.7529928188486181,-1.4711758417252274,-0.1385592594368963,-0.9824045474616689,train
1,2,1.2697005706790965,0.7126199323545326,-0.891782999586322,0.5427759663746439,-0.4988968521759948,0.382490670999987,0.761082339568997,1.0240247777887406,0.11133174581394045,1.5094338624562422,train
23,2,0.4203984946542777,0.11413629805063641,-0.32343024906693063,-0.6522248815953618,0.39896786465471135,0.07984177557298996,0.23990973922739547,0.4598299661492975,0.23568561673605412,1.992379545520857,train
43,2,0.10148401661401796,1.061742244911862,0.40175568494341485,-1.8320232127830849,0.435976077923711,-0.3070481551263845,0.5626264419517423,0.6030463794604511,1.0148067887314938,0.099269525475987,test
29,3,0.5793658458412647,1.6851524143881544,0.1754002320970829,-0.8539942291310866,1.1414901185046868,2.05530750914645,1.6736392372250917,1.159942957108509,2.2351041049269833,2.0664760007431218,test
37,4,-0.27881272051327516,0.29962353555285515,0.342562029852226,-0.034648821526784127,1.1863493780896637,-0.10003862618098582,-0.44817708378921034,-2.539439450159369,-0.746202075157926,-1.2633161015876466,test
1,3,-0.1310859752904118,-1.3443790744867308,0.517994917644925,1.0177477841900624,-0.1218465826120961,-1.074707540287718,0.19571055215755737,1.8027852340640516,1.4917908053005846,-1.4967685172613991,train
20,5,-1.6499482070909532,-1.9063034234226632,-1.3437464373730363,0.04482548514591486,-0.7634612587926403,-1.0454370195073246,0.8323427838937366,0.3233261354649115,-1.911469610776527,0.7749576905869203,train
32,3,0.26524797796590505,0.28747651353423886,-0.8112607684267024,-0.4280909242910238,-2.2135082726932502,0.6261999280384917,-1.239713755797449,-1.1114157755900775,-1.1249280388558502,1.5596143724076854,test
11,4,-0.32526559703740493,1.285698741268605,0.3194463628421003,-0.4856712457105972,-0.6669615855548154,-0.2854176197591098,0.2689770609490079,0.9451755741130563,-0.12755321176553402,-0.16497327405543755,train
21,4,-1.5610698353204995,-1.8739568318786484,-1.9576057101706876,0.30811422752117545,-1.2087537750392976,-1.1201905899741913,-1.3465272733992775,-0.996770980346049,-0.3088405160949913,-1.1667955115880473,train
43,4,0.8101887882227269,2.047657390289796,-0.1902151153950501,0.18998063080194727,1.2705091702039648,2.1267450679740816,-0.6128613770840451,-1.071355124055676,0.6288425499198645,0.5255720038203515,test
24,3,0.6801616032193188,0.527552653674234,-0.05397091882105287,1.0292071604200115,-0.7010253477994397,0.19157309912997533,-1.2357149217610994,-0.06213596912209775,-1.481139331486811,-1.13585123992308,train
48,4,1.9284871876155596,-1.605502217729931,0.0023836547108793127,1.0462504728503075,2.440390931815068,0.39611039189168756,0.4532554761883318,0.2587207318733887,1.2762697548098019,0.650738915363538,test
26,2,-1.3144612215318876,0.37613825668972445,-1.2015641505868295,-2.337869554823002,-2.3346979761745805,-0.9404415811636854,-0.6363318689676141,0.21625583830973683,-0.09855702295790092,-0.6595224895326586,test
41,3,1.1058555623394248,0.10708297753802408,-1.1961409618728749,-1.414107251070484,1.373032778512731,-2.1508847204949886,-0.1063955848020957,3.0761385646620973,0.5535785152175718,-0.11419774957179339,test
27,3,-2.429050534852565,0.8727815999338301,0.4692389024950715,-0.05979205586098868,-0.7451487011762001,-0.1725767212580085,-0.893210026803238,-1.7178498786837175,0.21174596330542717,-0.7952476247815958,test
15,3,0.751742975769464,0.10867577055091016,0.6916183931575202,0.2153062804529266,0.13724915902113466,0.259788606588197,3.190668701573722,1.0322059970926134,2.8158569280101986,0.22169659710249348,train
14,1,-0.6924629046668813,-1.4576019936778364,1.2198262613201996,-1.2885898424514666,1.4261558220843296,-1.3995932660726584,0.5032549333300662,-1.9744124187760064,-0.8253606368930249,-0.36132340585603623,train
46,5,-1.2481175772384236,-0.8199531633688967,-0.8151716671137978,0.15630698849512747,-2.737378350521678,-1.2135462895630007,0.6040097862360196,-0.08814663821834179,0.6206597005920771,0.10816279323774847,test
43,4,-0.4540662062176547,1.2903460719117326,0.7296417008849188,2.897510232585147,1.4316134832865657,1.152816308469757,1.2988731641334672,1.0982944424587797,1.0712500285382291,0.3631555313952376,test
2,3,0.4564663568298086,0.8694601500825035,0.9813215388418931,0.8601102894133215,1.4290571159618801,1.043885593113733,0.5495113839105782,-1.222667329853894,-1.2222748530192762,-0.3271409334515427,train
36,5,0.11992023548561641,1.4711680806411596,-2.7065403363576395,-0.9600397133051979,-0.12105436502693878,-0.9236910791947908,-0.7249407889323667,-0.42599554644753834,-0.8726593146363711,-0.6992577779775787,test
6,3,0.4864803197212283,-0.26243390381124465,-0.11280889923121984,-0.9108750014311788,0.13435296869853752,-0.028953926000439556,-0.2782143295328626,-1.5309162991153344,-1.3187893923630991,0.18137785475914525,train
20,5,-0.7235007250736702,-1.4952911198871708,-0.7427850583866934,1.3526386985964038,-0.741803648014312,0.12088780836397725,-0.8224549089941633,0.5566585708626508,0.33003220708030734,-1.6979517247880775,train
8,3,0.08552951123135635,-1.865089363153191,-0.7365702732835334,-0.19393639248700115,1.6643634396078728,0.1354099892445528,-0.9495885631176665,-0.49971257837122407,0.7416942985878802,-0.9360193175945909,train
38,2,0.11815088533869467,-1.5018788907101916,-1.8941467681749138,-1.4698305735655668,-2.5951120167508654,-3.151404593813757,-1.0613630019836549,-1.0461254910063558,-0.7223658281261297,-1.0663017973883686,test
17,4,2.34936839820742,0.18852461737429482,-1.3563475820150075,-1.0997995816009858,0.0204199434503258,-0.415311343456873,-1.2083646230618668,-0.03873280853126554,-0.0241089552807443,1.6158090075983125,train
3,4,-1.0214701531259334,-0.5231082519120104,1.487235943091794,0.22320576192677155,-1.0273351735232195,-0.8201126305147467,-1.319539201038499,-0.028107818330177378,0.9257795388318332,1.525520829628488,train
24,4,-1.5062894238815567,0.8491095440365504,0.14430510485376863,-0.28193805778352715,-0.43734573282609596,-1.940939528841494,0.6179909361214663,-1.3388644687901288,-0.7682035080044881,0.39797694160651664,train
13,5,-1.1249342207872286,-0.6290925931528223,1.9103640088054172,0.8137602292346069,0.02949998253750441,0.8176975039653872,1.361177687171614,1.8164692408995542,-0.4207338256979113,-0.33313681325030065,train
49,4,0.3053698056655756,0.33743907548694974,-1.6469424747832677,-1.2902841685019486,-0.49672079387460516,-0.27939724858264015,-0.25104361570862,-1.6622972996955905,-0.26114572250966345,-1.020344187883594,test
8,4,-1.348820102444953,-0.19349852426599254,-0.2954961055423058,0.619190762401353,-1.0434708431180792,0.05266796112395683,-1.7511776642832142,-0.45735815306714733,0.28117535914103176,0.3655187512645073,train
25,4,0.4951850580437721,0.744727059325462,-0.5054385717773306,0.4360767004980938,1.8090960246167516,-0.5267813875306995,1.3205492779731616,0.8168242176168317,-0.32597217026771796,-0.24252423910248053,test
1,4,0.02771253564324315,0.7294751700076242,0.311944807509537,-0.5656874212421588,-2.1727428257861043,0.5814841348948427,-2.0231875490676687,-1.4566695309740716,-0.4931670187256555,-1.304768423693016,train
19,3,-0.05396954740257598,-0.6676861748233303,0.4137330052163881,-1.9792155084267413,-1.0333956913928657,-0.36729859787683833,-0.32876984470011145,0.32253843027065443,-1.2860865555996115,-0.8395082602090668,train
27,4,-0.237239307319016,-2.9431497075563966,-0.35965371630709303,0.019359647495536647,-2.0782496908776253,-1.0596119164843987,0.7480708483077615,-0.08476067046823788,-0.2976166952285194,0.24637034692510074,test
46,2,1.1539185560775662,-0.6320924917165647,-1.0578155657569612,0.3379118494389952,-0.8380796974844464,-1.5786452195538798,-1.1906928145221793,-0.3382969794765554,-1.1002223639458175,-1.0256018089628502,test
6,4,-1.9040680586184275,0.5586142722295883,-1.2193789636606949,-1.5882632145884634,-1.4818750505788372,-0.0742262690110792,-0.30355366547006124,-1.3786069481160963,-0.8444392059978039,-0.6000478201207389,train
43,4,-0.07463179171344947,-0.9111738865978368,1.1444863202234006,-0.01928526320611923,1.0697972511760754,0.9504755430396993,0.6852412020476677,0.20332175200248753,-0.0044793217236629435,-0.5089685042440678,test
7,4,-1.2479240412910364,-0.06436107535176006,0.7646496552220461,0.6179232553403711,-0.48775307072706775,0.7641179737796895,-0.9399937147627278,-1.9242227694170182,1.2876983323083282,-0.10036780044517746,train
46,4,-2.1852573120748566,0.9084220171024253,-1.3940490466437203,-1.1765088192600697,0.3707565775482684,0.7110805521217585,-1.6513655899761999,0.8203642004918423,0.2236102348745045,-1.4503753734735776,test
34,4,-0.26152592400513114,1.500516236851931,-1.57618126232992,1.3650947161705924,0.8307874681148985,0.4935211025490731,0.11607602884938079,1.9545183227408518,2.1023039409832758,-0.6308494097392812,test
13,3,1.3039061368935445,2.5660778468397094,-0.09334323133813283,0.9348409239737545,1.6955767919443687,-1.3231920552791916,1.5202565783597668,-0.3967306737485202,0.8840327146175456,1.836046200553696,train
16,4,-2.261435718386811,0.9136038652970141,2.166073962183949,-0.4055560221127458,0.7044351243372419,1.4630313082525064,-1.465200070656856,0.885114736086871,1.1515112101508989,0.766365197489885,train
35,2,-0.2971402429091696,-1.3841757169204176,1.007660418421952,-0.34925936988263356,-1.2876433477378868,-0.70178876552886,-0.015377443779614308,-1.9449478919985017,-0.36583258253017364,-0.8006401521722806,test
49,2,1.0330529883528374,-2.17786409030088,0.6357841494893327,1.1141213325893637,-2.140062130161014,-2.0201559788202266,1.482926553553328,-1.207345541616084,2.7918556274752984,-2.1088135285333176,test
39,2,0.4246294274490739,0.23118828520923582,0.04638625489699627,0.7175443831677359,0.7752284471910207,0.0869230398328493,-0.7595919213653173,1.3023423867033328,0.8826346855447895,0.3691657130780276,test
3,3,0.4909870364135217,0.6635610040872928,-0.8671124894851575,0.45529992747796855,-0.6584161715221801,0.6966529105829624,-0.2977800324270687,0.5063391276778825,-0.5391757457133604,0.5583219899338353,train
